Name,User_Score
Pro Evolution Soccer 2015,7.2
Pro Evolution Soccer 2015,7.3
Pro Evolution Soccer 2015,5.8
Pro Evolution Soccer 2016,7.1
Pro Evolution Soccer 2016,6.2
Pro Evolution Soccer 2016,4.3
Pro Evolution Soccer 2017,7.6
Pro Evolution Soccer 2017,6.1
Pro Evolution Soccer 2017,3.7
Professor Heinz Wolff's Gravity,7.7
Professor Layton and the Azran Legacy,7.9
Professor Layton and the Curious Village,8.6
Professor Layton and the Diabolical Box,8.8
Professor Layton and the Last Specter,8.7
Professor Layton and the Unwound Future,9.2
Professor Layton vs Phoenix Wright: Ace Attorney,8.5
Pro Fishing Challenge,9.1
Project: Snowblind,8.3
Project: Snowblind,7
Project CARS,6.6
Project CARS,5.8
Project CARS,7.1
Project Eden,7.8
Project Gotham Racing,8.2
Project Spark,7
Project Sylpheed: Arc of Deception,8.6
Project X Zone,7.3
Pro Race Driver,8.5
Pro Race Driver,7.5
Prototype: Biohazard Bundle,2
Prototype: Biohazard Bundle,3.1
Pryzm Chapter One: The Dark Unicorn,5.2
Psi-Ops: The Mindgate Conspiracy,8.9
Psi-Ops: The Mindgate Conspiracy,7.9
Psychonauts,9
Psychonauts,8.7
Psycho-Pass: Mandatory Happiness,8.3
Psycho-Pass: Mandatory Happiness,7.3
Puchi Puchi Virus,4.2
Pulse Racer,2.8
Pump It Up: Exceed,8.4
Pump It Up: Exceed,7.5
Puppeteer,8.5
Pure,7.7
Pure,7.8
Pure Futbol,7.5
Pure Futbol,7.9
Pure Pinball,8.5
Purr Pals,6.8
Pursuit Force,7.8
Pursuit Force: Extreme Justice,7.6
Puss in Boots,7
Putty Squad,2.9
Puzzle de Harvest Moon,6.3
Puzzle Kingdoms,6.3
Puzzle Quest: Challenge of the Warlords,8.7
Puzzle Quest: Challenge of the Warlords,6.2
Puzzle Quest: Challenge of the Warlords,7
Puzzle Quest: Challenge of the Warlords,8
Puzzle Quest: Galactrix,6.7
Puzzle Quest 2,5.8
Quake 4,6.7
Quake 4,7.6
Quake III: Revolution,7.2
Quantum Break,6.8
Quantum Break,4.3
Quantum Redshift,8.1
Quantum Theory,5.3
Quantum Theory,3.6
R: Racing Evolution,6.2
R.U.S.E.,7.3
R.U.S.E.,8.1
R.U.S.E.,7
R4: Ridge Racer Type 4,9.2
Rabbids Go Home,8.3
Rabbids Land,5.2
Race Driver 2006,8.5
RACE On,8.2
Race Pro,7
Racing Gears Advance,8.9
Racquet Sports,4.3
Racquet Sports,8.6
Radiant Historia,9
Radiata Stories,9
Rage,6.7
Rage,6.2
Rage,5.2
Ragnarok DS,5.8
Ragnarok Odyssey,7.8
Raiden Fighters Aces,7.5
Raiden IV,7.8
Railroad Tycoon 3,7.7
Rail Simulator,6.9
RalliSport Challenge,8.3
RalliSport Challenge 2,9.1
Rampage: Total Destruction,6.7
Rampage: Total Destruction,7
Rampage: Total Destruction,5.6
Rango: The Video Game,6.4
Rango: The Video Game,8
Rapala Fishing Frenzy 2009,4.4
Rapala Fishing Frenzy 2009,7.2
Rapala Pro Fishing,8.7
Rapala Tournament Fishing!,8
Rare Replay,7.7
Ratatouille,8
Ratatouille,7.1
Ratatouille,4.8
Ratatouille,6.7
Ratatouille,5.6
Ratchet: Deadlocked,8.9
Rave Master,6.3
Raven Squad: Operation Hidden Dagger,3.5
Raven Squad: Operation Hidden Dagger,3.1
Raving Rabbids: Travel in Time,7.6
Ray Gigant,8.1
Rayman 2: Revolution,8.2
Rayman 3,7.8
Rayman 3: Hoodlum Havoc,8.6
Rayman 3: Hoodlum Havoc,7.9
Rayman 3: Hoodlum Havoc,8.3
Rayman 3: Hoodlum Havoc,8.3
Rayman 3D,6.6
Rayman Advance,8.4
Rayman Arena,8.6
Rayman Arena,7.2
Rayman DS,7.6
Rayman Legends,8.7
Rayman Legends,8.7
Rayman Legends,8.2
Rayman Legends,8.5
Rayman Legends,7.9
Rayman Legends,8.4
Rayman Origins,8.4
Rayman Origins,8.2
Rayman Origins,8.3
Rayman Origins,8.4
Rayman Origins,6.3
Rayman Origins,8.4
Rayman Raving Rabbids,7.9
Rayman Raving Rabbids,7.6
Rayman Raving Rabbids,7.3
Rayman Raving Rabbids,6.1
Rayman Raving Rabbids: TV Party,7.7
Rayman Raving Rabbids 2,8.3
Rayman Raving Rabbids 2,7
RayStorm,7.8
Raze's Hell,8.1
RC Revenge Pro,7.6
Real Heroes: Firefighter,8.2
Reality Fighters,3.8
Real Time Conflict: Shogun Empires,5.6
Real World Golf,6.3
Rebelstar: Tactical Command,9.1
Record of Agarest War,6.8
Record of Agarest War,7
Record of Agarest War 2,7.2
ReCore,6.6
Red Bull BC One,5.3
RedCard 20-03,9
RedCard 20-03,9
RedCard 20-03,7.4
Red Dead Redemption,8.8
Red Dead Redemption,9
Red Dead Revolver,7.8
Red Dead Revolver,8.5
Red Faction,8
Red Faction: Armageddon,7.3
Red Faction: Armageddon,7
Red Faction: Armageddon,6.7
Red Faction: Guerrilla,8.1
Red Faction: Guerrilla,8.1
Red Faction: Guerrilla,7.5
Red Faction II,8.3
Red Faction II,5.8
Red Faction II,7.3
Red Ninja: End of Honor,5
Red Ninja: End of Honor,4
Red Orchestra 2: Heroes of Stalingrad,7.3
Red Steel,6.8
Red Steel 2,8.6
Reign of Fire,7
Reign of Fire,5.9
Remember Me,7.4
Remember Me,7.5
Remember Me,7.4
Rengoku: The Tower of Purgatory,5.6
Rengoku II:  The Stairway To H.E.A.V.E.N.,7.6
Republique,5.8
Resident Evil,9
Resident Evil: Dead Aim,6.6
Resident Evil: Deadly Silence,8.4
Resident Evil: Operation Raccoon City,4.9
Resident Evil: Operation Raccoon City,4.9
Resident Evil: Operation Raccoon City,3.8
Resident Evil: Outbreak,8.3
Resident Evil: Revelations,8.5
Resident Evil: Revelations,7.2
Resident Evil: Revelations,7.4
Resident Evil: Revelations,7.5
Resident Evil: Revelations,7
Resident Evil: Revelations 2,7.7
Resident Evil: Revelations 2,7.8
Resident Evil: Revelations 2,7.5
Resident Evil: Survivor,7
Resident Evil: The Darkside Chronicles,8
Resident Evil: The Mercenaries 3D,6.4
Resident Evil: The Umbrella Chronicles,7.6
Resident Evil 2,9.2
Resident Evil 2,8.5
Resident Evil 3: Nemesis,8.3
Resident Evil 4,8.9
Resident Evil 4,9.4
Resident Evil 4,7.4
Resident Evil 5,7.5
Resident Evil 5,7.5
Resident Evil 5,7.1
Resident Evil 6,5.4
Resident Evil 6,5
Resident Evil 6,5.9
Resident Evil 6,6.7
Resident Evil 6,6.3
Resident Evil Archives: Resident Evil,8.9
Resident Evil Archives: Resident Evil Zero,8.2
Resident Evil - Code: Veronica X,8.4
Resident Evil - Code: Veronica X,8.5
Resident Evil Outbreak File #2,7.7
Resistance: Burning Skies,6.8
Resistance: Fall of Man,8.1
Resistance: Retribution,8.1
Resistance 2,6.1
Resistance 3,7.8
Resonance of Fate,8
Resonance of Fate,7.7
Retro Atari Classics,3.7
Retro Game Challenge,7.3
Return to Castle Wolfenstein: Operation Resurrection,8
Return to Castle Wolfenstein: Tides of War,8.8
Return to PopoloCrois: A Story of Seasons Fairytale,6.8
Rez,8.3
Rhapsody: A Musical Adventure,6.8
Rhythm Heaven,9
Ribbit King,6.5
Ride,7
Ride,5.3
Ride,4.8
Ride 2,8
Ride 2,7.9
Ride to Hell,1.3
Ride to Hell,1
Ridge Racer,8.2
Ridge Racer,3.7
Ridge Racer 3D,7.2
Ridge Racer 6,7.1
Ridge Racer 7,7.1
Ridge Racer DS,6.7
Ridge Racer Unbounded,6
Ridge Racer Unbounded,7.7
Ridge Racer Unbounded,6
Ridge Racer V,7.7
Riding Spirits,9
RIFT,7.3
RIGS: Mechanized Combat League,7.9
Ring of Red,8.7
Rio,7
Risen,6.4
Risen,8.1
Risen 2: Dark Waters,5.6
Risen 2: Dark Waters,5.2
Risen 2: Dark Waters,6
Risen 3: Titan Lords,5.7
Risen 3: Titan Lords,3.7
Risen 3: Titan Lords,4.4
Rise of Nations,9
Rise of Nations: Rise of Legends,8.5
Rise of Nightmares,7.8
Rise of the Kasai,8
Rise of the Tomb Raider,8
Rise of the Tomb Raider,7.9
Risk: Global Domination,8.8
River City Ransom EX,8.4
Riviera: The Promised Land,9.2
Riviera: The Promised Land,7.7
RLH: Run Like Hell,8.2
RLH: Run Like Hell,8
RoadKill,7.9
RoadKill,7.4
Road Rash: Jailbreak,9.3
Road Trip,9
Robin Hood: Defender of the Crown,5.6
Robinson: The Journey,6.9
Robocalypse,8.6
RoboCop,3.6
Robot Alchemic Drive,8.2
Robotech: Battlecry,8.5
Robotech: Battlecry,8.4
Robotech: The Macross Saga,6.5
Robots,6
Rock 'N Roll Racing,9.4
Rock Band 2,8.3
Rock Band 2,7.9
Rock Band 2,7.7
Rock Band 3,8.2
Rock Band 3,6.9
Rock Band 3,8
Rock Band 3,5.5
Rock Band 4,6.4
Rock Band 4,6.3
Rock Band Unplugged,8.6
Rocket League,8.7
Rocket League,8.3
Rocket League,8.2
Rock of the Dead,4.8
Rock Revolution,5.1
Rocksmith,8.3
Rocksmith,8.2
Rockstar Games presents Table Tennis,7.8
Rockstar Games presents Table Tennis,5.8
Rocky,8.4
Rocky,7.3
Rocky: Legends,8.6
Rocky: Legends,5.2
Rocky Balboa,6.6
Rodea the Sky Soldier,6.5
Rodea the Sky Soldier,5.6
Rogue Galaxy,8.4
Rogue Ops,9.2
Rogue Trooper,8.2
Rogue Trooper,8.5
Rogue Trooper: Quartz Zone Massacre,8.2
Rogue Warrior,2.8
Rogue Warrior,2.8
Rollcage Stage II,8.9
RollerCoaster Tycoon,8.3
RollerCoaster Tycoon 2,8.5
RollerCoaster Tycoon 3,5
RollerCoaster Tycoon World,2.4
Rolling Stone: Drum King,1.8
Romance of the Three Kingdoms IX,8.9
Romance of the Three Kingdoms VII,8.7
Romance of the Three Kingdoms VIII,8.9
Romance of the Three Kingdoms X,8.5
Romance of the Three Kingdoms XI,8.4
Romancing SaGa,8
Rome: Total War,9.1
Root Letter,7.8
Root Letter,7.5
Rory McIlroy PGA Tour,3.7
Rory McIlroy PGA Tour,4.3
RPG Maker,8.2
RPG Maker 3,7.9
RPG Maker II,8.8
RTX Red Rock,5
R-Type Command,6.5
R-Type Final,9.1
Ruff Trigger: The Vanocore Conspiracy,7
Rugby 06,7.8
Rugby 08,7.4
Rugby 15,3.4
Rugby 15,3.1
Rugby 2004,6.8
Rugby 2005,8.6
Rugby 2005,7.7
Rugby Challenge 3,6.8
Rugby World Cup 2011,5.6
Rugby World Cup 2011,3.9
Rugby World Cup 2015,1.9
Rule of Rose,8.6
Rumble Racing,8.2
Rumble Roses,8.5
Rumble Roses XX,6.6
Runaway: A Twist of Fate,8.2
Rune: Viking Warlord,7.3
Rune Factory: A Fantasy Harvest Moon,8.1
Rune Factory: Frontier,8.5
Rune Factory: Tides of Destiny,7.9
Rune Factory 2: A Fantasy Harvest Moon,7.9
Rune Factory 3: A Fantasy Harvest Moon,8.6
Rune Factory 4,8.1
Rygar: The Battle of Argus,7
Rygar: The Legendary Adventure,8.4
Ryse: Son of Rome,6.1
S.L.A.I.: Steel Lancer Arena International,7.8
S.T.A.L.K.E.R.: Call of Pripyat,8.7
S.T.A.L.K.E.R.: Clear Sky,7.7
S.T.A.L.K.E.R.: Shadow of Chernobyl,8.4
Sabrina The Teenage Witch: Potion Commotion,2.8
Sacred 2: Fallen Angel,6.9
Sacred 2: Fallen Angel,7.1
Sacred 2: Fallen Angel,7.3
Sacred 3,3.4
Sacred 3,4.1
Sacred 3,1.4
SafeCracker: The Ultimate Puzzle Adventure,7.8
Saint Seiya: Brave Soldiers,7.4
Saint Seiya: Sanctuary Battle,7.3
Saint Seiya: Soldiers' Soul,7.8
Saints Row,7.5
Saints Row: Gat out of Hell,5.7
Saints Row: Gat out of Hell,6
Saints Row: The Third,7.6
Saints Row: The Third,7.7
Saints Row: The Third,8.1
Saints Row 2,8.1
Saints Row 2,7.9
Saints Row 2,6.8
Saints Row IV,6.5
Saints Row IV,6.3
Saints Row IV,7.4
Saiyuki: Journey West,7.1
"Sakura Wars: So Long,15
"Sakura Wars: So Long,30
Salt Lake 2002,3.5
Samba De Amigo,8.1
Samurai Champloo: Sidetracked,7.2
Samurai Jack: The Shadow of Aku,8.4
Samurai Shodown Anthology,8.2
Samurai Shodown Sen,5.2
Samurai Warriors,8.7
Samurai Warriors,9
Samurai Warriors: Katana,6.8
Samurai Warriors: State of War,6.4
Samurai Warriors: Xtreme Legends,8.6
Samurai Warriors 2,8.8
Samurai Warriors 2,8.7
Samurai Warriors 2: Empires,7.3
Samurai Warriors 2: Empires,8.5
Samurai Warriors 2: Xtreme Legends,8
Samurai Warriors 3,7.2
Samurai Warriors 4,8.1
Samurai Warriors 4,8.6
Samurai Warriors 4: Empires,6.5
Samurai Warriors 4-II,7.3
Samurai Warriors Chronicles,7.7
Samurai Warriors Chronicles 3,6.1
Samurai Warriors Chronicles 3,7.9
Samurai Western,7.6
Sands of Destruction,7.9
SAW,6.4
SAW,7.4
SAW,6
SBK: Snowboard Kids,6.5
SBK Superbike World Championship,6.1
SBK Superbike World Championship,8
SBK X: Superbike World Championship,7.5
SBK X: Superbike World Championship,8.3
Scaler,8.6
Scaler,7.3
Scarface: Money. Power. Respect.,3.1
Scarface: The World is Yours,8.6
Scarface: The World is Yours,8.4
Scarface: The World is Yours,7.5
Scarface: The World is Yours,8.4
Scene It? Box Office Smash,7.4
Scene It? Lights Camera Action,8.1
ScrapLand,7.4
Scribblenauts,7.6
Scribblenauts: Unlimited,7.4
Scribblenauts: Unlimited,7.4
Scribblenauts Unmasked: A DC Comics Adventure,6.3
Scribblenauts Unmasked: A DC Comics Adventure,6.2
Scurge: Hive,8.6
Seaman,8.4
Sébastien Loeb Rally Evo,8.1
Sébastien Loeb Rally Evo,8.2
Second Sight,8
Second Sight,8
Second Sight,8.5
Secret Agent Clank,7.8
Secret Agent Clank,6.7
Secret Files: Tunguska,7.4
Secret Files: Tunguska,7.6
Secret Files: Tunguska,7.6
Secret Files 2: Puritas Cordis,7.1
Secret Weapons Over Normandy,8.2
Secret Weapons Over Normandy,8.8
Section 8,7.3
Section 8,7
Seek and Destroy,8.8
Sega Bass Fishing,6.3
SEGA Classics Collection,6.7
Sega GT,7.7
Sega GT 2002,8.2
Sega GT Online,9.2
Sega Rally Revo,7
Sega Rally Revo,7.2
Sega Rally Revo,7.2
Sega Rally Revo,7.6
Sega Soccer Slam,7.7
Sega Soccer Slam,8.5
Sega Superstars,7
Sega Superstars Tennis,6.8
Sega Superstars Tennis,7
Sega Superstars Tennis,7.4
Sega Superstars Tennis,8.3
Self-Defense Training Camp,5
Sengoku,6.8
Sengoku Basara: Samurai Heroes,7.9
Sengoku Basara: Samurai Heroes,8.8
Senran Kagura: Estival Versus,7.4
Senran Kagura: Estival Versus,8
Senran Kagura 2: Deep Crimson,6.8
Serious Sam,8.2
Serious Sam: Next Encounter,7.8
Serious Sam: Next Encounter,8.4
Serious Sam 3: BFE,8.2
Serious Sam Advance,7.2
Serious Sam II,6.7
Serious Sam II,7
Sesame Street: Once Upon A Monster,6.9
Seven Samurai 20XX,7
Shadow Hearts,8.8
Shadow Hearts: Covenant,9.1
Shadow Hearts: From The New World,8.2
Shadow Man: 2econd Coming,7.6
Shadow of Destiny,8.2
Shadow of Destiny,8.2
Shadow of Rome,8.3
Shadow of the Colossus,9.1
Shadow Ops: Red Mercury,6.1
Shadowrun,7.5
Shadows of the Damned,8.1
Shadows of the Damned,8.4
Shadow The Hedgehog,6.6
Shadow The Hedgehog,6
Shadow The Hedgehog,5.5
Shaman King: Power of Spirit,8.2
Shantae and the Pirate's Curse,8.5
Shape Up,8.3
Shark Tale,6.5
Shark Tale,9
Shattered Union,6.9
Shaun Palmer's Pro Snowboarder,8.7
Shaun White Skateboarding,6.5
Shaun White Skateboarding,5.3
Shaun White Snowboarding,6.3
Shaun White Snowboarding,7.5
Shaun White Snowboarding: Road Trip,8.7
Shaun White Snowboarding: World Stage,8.7
Shellshock: Nam '67,7
ShellShock 2: Blood Trails,5.9
ShellShock 2: Blood Trails,4.8
Shenmue,9.4
Shenmue II,9.4
Shenmue II,9.3
Sherlock Holmes: The Devil's Daughter,7.3
Sherlock Holmes: The Devil's Daughter,6.8
Sherlock Holmes: The Mystery of the Mummy,3.1
Sherlock Holmes vs. Jack the Ripper,6.8
Shifters,5.9
Shining Force: Resurrection of the Dark Dragon,8.8
Shining Force EXA,7.3
Shining Force NEO,8.1
Shining Soul,8.5
Shining Soul II,8.3
Shining Tears,6.5
Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon,8.7
Shin Megami Tensei: Devil Survivor,8.8
Shin Megami Tensei: Devil Survivor 2,8.8
Shin Megami Tensei: Devil Survivor Overclocked,8.2
Shin Megami Tensei: Digital Devil Saga,8.2
Shin Megami Tensei: Digital Devil Saga 2,7.9
Shin Megami Tensei: Nocturne,8.7
Shin Megami Tensei: Persona,8
Shin Megami Tensei: Persona 3,8.4
Shin Megami Tensei: Persona 3 FES,8.3
Shin Megami Tensei: Persona 3 Portable,8.3
Shin Megami Tensei: Persona 4,8.9
Shin Megami Tensei: Strange Journey,8.7
Shin Megami Tensei IV,8.3
Shinobi,7.9
Shinobi,7.3
Ship Simulator 2008,6.6
Ship Simulator Extremes,6.2
Shiren the Wanderer,7.6
Shovel Knight,8.2
Shovel Knight,8.3
Shovel Knight,7.6
Showdown: Legends of Wrestling,6.1
Showtime Championship Boxing,4.7
Shrek,5.4
Shrek: Forever After,4.5
Shrek: Forever After,6.2
Shrek: Hassle at the Castle,7.4
Shrek 2,8.5
Shrek 2,6.4
Shrek 2,8.4
Shrek Extra Large,5.6
Shrek Super Party,5.1
Shrek Super Party,8
Shrek Super Party,7.3
Shrek SuperSlam,9
Shrek SuperSlam,7.8
Shrek SuperSlam,9.3
Shrek Swamp Kart Speedway,8.9
Shrek the Third,6.1
Shrek the Third,6.7
Sid Meier's Civilization: Beyond Earth,5.5
Sid Meier's Civilization IV,8.3
Sid Meier's Civilization Revolution,7.8
Sid Meier's Civilization Revolution,7.7
Sid Meier's Civilization Revolution,7.7
Sid Meier's Civilization V,7.9
Sid Meier's Civilization VI,7.3
Sigma Star Saga,8.2
Silent Hill,9.2
Silent Hill: Book of Memories,5.1
Silent Hill: Downpour,6.9
Silent Hill: Downpour,7.3
Silent Hill: Origins,7.8
Silent Hill: Origins,7.4
Silent Hill: Shattered Memories,8
Silent Hill: Shattered Memories,6.8
Silent Hill: Shattered Memories,7.5
Silent Hill 2,8.9
Silent Hill 2: Restless Dreams,8.3
Silent Hill 3,8.8
Silent Hill 4: The Room,7.8
Silent Hill 4: The Room,8.3
Silent Hill HD Collection,4.8
Silent Hill HD Collection,5.6
Silent Hunter: Wolves of the Pacific,6.9
Silent Hunter 5: Battle of the Atlantic,3.5
Silent Hunter III,7.9
Silent Scope,8
Silent Scope Complete,7.4
Silhouette Mirage,7.5
Silpheed: The Lost Planet,7.5
SimAnimals,7.5
SimAnimals,2.1
SimCity,2.2
SimCity (2013),2.2
SimCity 2000,7.8
SimCity 4,8.7
SimCity Creator,6.8
SimCity Creator,7.3
SimCity DS,6.3
SimCity Societies,4.3
Sing Party,5.4
SingStar,5.9
Singstar: Ultimate Party,4.1
SingStar '80s,8.3
SingStar Abba,5.5
SingStar Dance,3.9
SingStar Pop,7.5
Singularity,7.7
Sins of a Solar Empire,8.2
Siren,7.8
Siren: Blood Curse,8.1
Six Flags Fun Park,7
Six Flags Fun Park,7.1
Skate,8.4
Skate,8.2
Skate 2,8
Skate 2,7.8
Skate 3,8
Skate 3,7.6
Skate it,8.4
Skate it,7.8
Skies of Arcadia,9.4
Skies of Arcadia Legends,9.2
Skylanders: Spyro's Adventure,5.6
Skylanders: Spyro's Adventure,5.2
Skylanders: Spyro's Adventure,4.8
Skylanders: Spyro's Adventure,4.9
Skylanders: SuperChargers,5.6
Skylanders: SuperChargers,3.3
Skylanders: SuperChargers,5.5
Skylanders: Trap Team,7.1
Skylanders: Trap Team,5.6
Skylanders Giants,7
Skylanders Giants,6.6
Skylanders Giants,6.3
Skylanders Giants,6.9
Skylanders Giants,5
Skylanders Imaginators,5.5
Skylanders Imaginators,6
Skylanders SWAP Force,5.7
Skylanders SWAP Force,5.3
Skylanders SWAP Force,6
Skylanders SWAP Force,5.2
Skylanders SWAP Force,6.4
Sky Odyssey,8.4
Sled Storm,7.7
Sleeping Dogs,7.7
Sleeping Dogs,7.9
Sleeping Dogs,8.2
Sly 2: Band of Thieves,9
Sly 3: Honor Among Thieves,8.8
Sly Cooper: Thieves in Time,8.3
Sly Cooper: Thieves in Time,8.2
Sly Cooper and the Thievius Raccoonus,8.6
Smart Bomb,5.4
Smarty Pants,7.6
Smash Cars,9
Smash Court Tennis 3,6.3
Smash Court Tennis Pro Tournament,7.4
Smash Court Tennis Pro Tournament 2,9.1
Smuggler's Run,6.8
Smuggler's Run,4.3
Smuggler's Run: Warzones,6.9
Sneakers,4.6
Sniper: Art of Victory,3.6
Sniper: Ghost Warrior,5.8
Sniper: Ghost Warrior,5.5
Sniper: Ghost Warrior,6
Sniper: Ghost Warrior 2,6
Sniper: Ghost Warrior 2,5.7
Sniper: Ghost Warrior 2,5.8
Sniper Elite,8.9
Sniper Elite,8.5
Sniper Elite,8
Sniper Elite 3,7.1
Sniper Elite 3,6.6
Sniper Elite V2,6.9
Sniper Elite V2,6.8
Sniper Elite V2,5.8
SNK Arcade Classics Vol. 1,8
SNK vs. Capcom Card Fighters DS,4.8
Snoopy vs the Red Baron,7.8
SOCOM: U.S. Navy SEALs,7.9
SOCOM: U.S. Navy SEALs: Combined Assault,9
SOCOM: U.S. Navy SEALs Confrontation,6.9
SOCOM: U.S. Navy SEALs Fireteam Bravo,8.6
SOCOM: U.S. Navy SEALs Fireteam Bravo 2,9
SOCOM: U.S. Navy SEALs Fireteam Bravo 3,8
SOCOM 3: U.S. Navy SEALs,8.8
SOCOM 4: U.S. Navy SEALs,6.3
SOCOM II: U.S. Navy SEALs,9
Solatorobo: Red the Hunter,7.9
Soldier of Fortune: Gold Edition,6.8
Soldier of Fortune: Payback,5.6
Soldier of Fortune: Payback,5.4
Soldier of Fortune II: Double Helix,6.5
Song of the Deep,7.3
Song of the Deep,6.9
Song of the Deep,6.3
Sonic's Ultimate Genesis Collection,8.6
Sonic's Ultimate Genesis Collection,8.5
Sonic Advance,8.1
Sonic Advance 2,8.3
Sonic Advance 3,8.4
Sonic Adventure 2,8.6
Sonic Adventure 2 Battle,8.3
Sonic Adventure DX: Director's Cut,7.9
Sonic and the Black Knight,6.9
Sonic and the Secret Rings,6.6
Sonic Boom: Rise of Lyric,3.6
Sonic Boom: Shattered Crystal,6.3
Sonic Chronicles: The Dark Brotherhood,7.3
Sonic Classic Collection,7.5
Sonic Colors,8.5
Sonic Colors,7.9
Sonic Free Riders,2.1
Sonic Generations,8.2
Sonic Generations,8.3
Sonic Generations,6.9
Sonic Generations,8.3
Sonic Heroes,7.8
Sonic Heroes,7.8
Sonic Heroes,7.6
Sonic Lost World,6.5
Sonic Lost World,7.3
Sonic Mega Collection,8.8
Sonic Mega Collection Plus,8.6
Sonic Mega Collection Plus,7.9
Sonic Riders,8
Sonic Riders,7.2
Sonic Riders,8.1
Sonic Riders: Zero Gravity,8.1
Sonic Riders: Zero Gravity,8.3
Sonic Rivals,7.8
Sonic Rivals 2,7.8
Sonic Rush,8.5
Sonic Rush Adventure,8.2
Sonic the Hedgehog,4.1
Sonic the Hedgehog,4.4
Sonic Unleashed,7.3
Sonic Unleashed,7.9
Sonic Unleashed,7.8
Sonic Unleashed,6.7
Sorcery,7.3
Sorcery Saga: The Curse of the Great Curry God,7.3
Soul Bubbles,8
SoulCalibur,8.8
SoulCalibur: Broken Destiny,6.2
SoulCalibur II,8.8
SoulCalibur II,9.1
SoulCalibur II,8.9
SoulCalibur III,8.4
SoulCalibur IV,7.9
SoulCalibur IV,7.9
SoulCalibur Legends,5.7
SoulCalibur V,6.7
SoulCalibur V,6.2
Soul Reaver 2,8.5
Soul Sacrifice,8.2
Soul Sacrifice Delta,8.4
South Park: The Stick of Truth,8.5
South Park: The Stick of Truth,8.4
South Park: The Stick of Truth,8.6
Space Channel 5: Ulala's Cosmic Attack,8
Space Channel 5 Special Edition,8.6
Space Chimps,5.3
Space Invaders Extreme,7.6
Space Invaders Extreme,6.8
Space Invaders Extreme 2,7.1
Space Invaders Revolution,5.2
Spartan: Total Warrior,8.4
Spartan: Total Warrior,8.8
Spartan: Total Warrior,8.3
Spawn: Armageddon,7.4
Spawn: Armageddon,9.2
Spawn: Armageddon,7.2
Special Forces: Nemesis Strike,6.5
Spec Ops: Ranger Elite,6.6
Spec Ops: The Line,8
Spec Ops: The Line,8.2
Spec Ops: The Line,8.2
Spectral Force 3,7.5
Spectral Force Genesis,7
Spectral Souls: Resurrection of the Ethereal Empires,8.2
Spectrobes,7.9
Spectrobes: Beyond the Portals,7.7
Spectrobes: Origins,8.4
Speed Kings,7.8
Speed Kings,8.8
Speed Zone,3.8
Sphinx and the Cursed Mummy,8.8
Sphinx and the Cursed Mummy,9.1
Spider-Man,9
Spider-Man: Battle for New York,6.9
Spider-Man: Edge of Time,6.8
Spider-Man: Edge of Time,7.2
Spider-Man: Edge of Time,6.4
Spider-Man: Edge of Time,5.2
Spider-Man: Friend or Foe,8.3
Spider-Man: Friend or Foe,6.3
Spider-Man: Friend or Foe,4.4
Spider-Man: Friend or Foe,8
Spider-Man: Friend or Foe,5.3
Spider-Man: Mysterio's Menace,8.7
Spider-Man: Shattered Dimensions,7.5
Spider-Man: Shattered Dimensions,7.6
Spider-Man: Shattered Dimensions,7.7
Spider-Man: Shattered Dimensions,7
Spider-Man: The Movie,7.9
Spider-Man: The Movie,7.5
Spider-Man: The Movie,7.3
Spider-Man: Web of Shadows,8.6
Spider-Man: Web of Shadows,7.9
Spider-Man: Web of Shadows,6.9
Spider-Man: Web of Shadows,4.1
Spider-Man: Web of Shadows,7.5
Spider-Man: Web of Shadows,7.8
Spider-Man 2,8.9
Spider-Man 2,8.3
Spider-Man 2,7.7
Spider-Man 2,8.8
Spider-Man 2,5
Spider-Man 2,6.9
Spider-Man 2: Enter: Electro,8.7
Spider-Man 3,6.5
Spider-Man 3,7
Spider-Man 3,7
Spider-Man 3,5.3
Spider-Man 3,6.5
Spider-Man 3,7.4
Spider-Man 3,7.1
Spirit Camera: The Cursed Memoir,6.1
SplashDown,8.2
SplashDown: Rides Gone Wild,8.7
Splatoon,8.5
Splatterhouse,7.6
Split/Second,8.1
Split/Second,6.7
Split/Second,8.2
SpongeBob SquarePants: Battle for Bikini Bottom,9
SpongeBob SquarePants: Battle for Bikini Bottom,8.6
SpongeBob SquarePants: Battle for Bikini Bottom,8.9
SpongeBob SquarePants: Creature from the Krusty Krab,5.6
SpongeBob SquarePants: Creature from the Krusty Krab,7.3
SpongeBob SquarePants: Creature from the Krusty Krab,7.7
SpongeBob SquarePants: Revenge of the Flying Dutchman,7.7
SpongeBob SquarePants: Revenge of the Flying Dutchman,8.3
SpongeBob SquarePants: The Yellow Avenger,7.6
SpongeBob SquarePants: The Yellow Avenger,6.4
SpongeBob SquarePants featuring Nicktoons: Globs of Doom,5.4
SpongeBob SquigglePants 3D,6
Spore,5.3
Spore Creatures,6.5
Spore Hero,7.1
Spore Hero Arena,2.6
Sports Champions,7.9
SPRay,4.5
Spyborgs,6.3
Spy Hunter,7.8
Spy Hunter: Nowhere To Run,6
Spy Hunter 2,6.4
Spy Kids 3-D: Game Over,7.7
Spyro: A Hero's Tail,8
Spyro: A Hero's Tail,8.3
Spyro: A Hero's Tail,9.1
