0.27,59
0.96,77
0.86,72
0.81,74
3.62,86
2.66,85
1.92,84
1.55,89
1.13,85
1.12,71
1.09,86
1.11,69
5.12,92
2.2,92
4.98,82
4.6,86
4.53,85
2.24,83
0.02,79
0.86,80
0.55,81
0.19,84
0.37,70
1.17,77
0.52,79
0.18,77
0.23,61
0.19,65
0.14,68
0.11,63
0.06,73
0.07,83
0.17,73
0.06,52
0.05,51
0.09,79
4.12,96
0.6,87
2.37,96
0.61,90
0.18,84
6.43,97
0.04,83
2.4,82
9.86,91
3.23,85
8.49,95
0.09,72
0.69,89
12.12,94
6.34,83
9.71,87
4.48,84
2.62,82
0.07,73
0.22,77
0.36,72
0.21,25
0.14,46
0.9,68
0.4,68
0.39,53
0.19,69
2.61,71
1.99,76
0.69,77
0.36,77
0.01,77
0.54,41
0.45,38
0.41,56
0.39,38
0.1,37
0.33,44
0.33,47
0.32,43
0.1,43
0.65,68
0.61,71
0.42,69
0.23,68
0.23,68
0.19,70
0.75,60
0.61,48
0.33,66
0.31,64
0.03,64
0.84,51
0.46,69
0.37,52
0.29,68
0.27,61
0.24,67
0.04,63
1.02,70
0.52,69
0.38,67
0.19,67
0.04,67
3.73,64
1.69,64
0.06,65
0.28,56
0.08,62
0.07,59
0.73,76
0.24,70
0.79,79
0.32,82
0.1,72
0.59,81
0.14,74
0.24,83
0.29,69
0.2,82
0.55,68
0.82,65
0.91,74
0.72,65
0.1,62
0.08,60
1.43,63
1.35,63
0.23,81
0.28,73
0.32,81
0.25,78
0.12,83
0.05,78
0.32,80
0.07,67
0.99,55
0.21,26
0.38,74
0.04,62
0.02,59
0.07,77
0.05,83
0.1,62
1.65,79
0.18,39
3.03,87
0.17,47
0.11,44
0.04,42
0.02,70
0.08,64
0.1,65
0.09,82
0.34,47
0.22,69
0.02,62
0.04,77
0.21,69
0.29,76
0.13,76
0.02,76
0.16,62
0.14,62
0.14,68
0.08,39
0.37,84
0.36,83
0.08,83
0.15,66
2.14,83
1.73,79
0.24,79
0.5,83
0.39,82
0.14,81
0.03,82
0.8,80
0.34,78
0.21,71
0.17,69
2.96,85
0.13,83
0.02,62
1.45,70
0.9,70
0.24,70
0.35,48
0.14,49
0.04,54
0.43,47
0.02,93
0.03,83
0.07,23
0.05,62
0.01,55
0.01,51
0.54,78
0.03,58
0.03,55
1.96,81
0.68,82
1.14,81
0.55,76
2.89,85
0.9,70
0.21,80
0.59,62
0.1,63
0.47,54
0.11,55
0.42,55
0.16,59
0.13,37
0.42,59
0.18,51
0.14,58
0.08,47
0.51,53
0.01,58
1.06,71
0.33,69
0.19,71
0.13,26
0.02,44
0.25,57
0.22,61
0.05,61
0.38,79
0.1,70
0.17,72
0.43,68
0.13,68
0.43,45
0.11,71
0.16,55
1.23,76
0.27,75
0.19,67
0.12,68
0.39,68
0.08,66
0.01,83
0.47,90
0.2,40
0.09,85
0.01,91
0.04,86
0.68,81
0.51,80
0.06,41
0.05,60
0.02,86
0.04,69
0.02,63
0.01,72
0.12,61
0.26,59
0.08,80
0.18,73
0.72,55
0.28,55
0.25,63
0.25,50
0.13,47
0.15,83
0.1,84
0.02,85
0.05,71
2.93,85
0.03,73
2.79,80
1.82,83
0.15,74
0.08,35
0.2,75
0.7,68
0.4,73
0.09,77
0.07,75
1.38,81
1.18,78
0.19,82
0.02,39
0.16,67
0.06,55
0.07,72
0.11,69
0.27,52
0.09,46
0.43,51
0.07,56
0.06,53
0.79,69
0.08,69
0.02,50
0.68,42
0.63,44
0.59,44
0.57,45
0.54,47
0.51,56
0.39,41
0.32,41
0.27,41
0.02,58
0.76,94
0.06,74
0.05,69
0.06,65
0.28,58
0.22,58
0.03,69
0.1,76
0.7,89
1.85,84
0.61,71
0.46,72
3.64,90
2.78,87
0.55,76
3.53,72
0.9,71
0.72,74
0.7,65
0.47,62
0.02,63
0.17,73
2.31,84
0.64,83
0.42,84
3.33,77
0.82,78
0.78,80
0.13,66
0.07,47
0.15,60
0.11,41
0.09,45
0.04,48
0.6,52
0.15,51
0.33,87
0.05,26
0.23,35
0.12,36
0.03,74
0.03,60
1.27,30
0.09,65
0.08,67
0.09,42
0.11,58
0.58,71
0.03,61
0.31,73
0.14,44
0.21,92
0.21,88
0.21,74
0.03,52
0.02,57
0.53,68
0.18,68
0.42,65
0.63,68
0.39,66
0.37,73
0.25,71
0.01,61
0.09,28
0.06,29
0.1,39
0.13,60
0.27,75
0.07,69
0.02,72
0.06,65
0.14,73
0.02,75
0.02,67
1.75,83
1.6,81
0.12,84
1.86,73
0.9,71
0.14,74
7.2,49
9.44,74
0.99,79
0.6,72
0.45,71
0.41,75
0.38,77
0.73,75
0.53,70
0.39,72
0.57,73
0.36,73
0.32,66
0.04,75
10.12,74
2.02,70
0.62,75
6.76,74
1.18,77
0.43,77
0.37,66
0.22,72
0.09,43
0.03,72
0.18,67
0.06,32
0.05,46
0.34,79
0.02,58
0.35,83
0.09,80
0.11,70
0.23,76
0.32,82
0.01,81
0.73,86
0.4,74
0.33,77
0.1,80
0.07,38
0.39,62
0.28,70
0.95,75
0.46,71
0.07,73
1.27,83
0.7,73
0.24,75
0.15,74
0.09,70
0.23,64
0.12,64
0.05,76
0.94,70
0.89,77
0.8,78
2.69,73
3.01,91
2.77,84
2.35,73
21.81,61
1.62,74
1.43,52
0.58,68
6.19,73
2.34,66
0.6,60
1.74,55
0.32,77
0.01,82
0.1,60
0.13,59
6.4,85
2.06,82
1.85,76
1.98,75
1.58,75
4.33,87
0.87,68
0.93,66
0.15,72
0.87,80
0.85,81
0.3,81
0.37,55
0.15,78
0.32,81
0.26,64
0.72,86
0.99,83
2.27,81
0.93,81
1.83,80
0.67,82
1.65,77
1.62,61
0.52,73
1.94,71
2.92,76
0.31,26
0.16,77
0.03,78
0.33,91
1.73,54
0.02,53
0.08,51
0.08,49
0.08,76
0.09,75
0.03,77
0.41,84
0.91,76
0.27,78
0.15,78
0.22,82
0.13,69
0.13,56
0.28,68
3.04,75
0.91,70
0.65,73
0.51,76
0.02,71
0.2,36
0.02,57
0.16,69
3.17,89
2.7,89
0.25,83
0.47,58
0.14,59
0.51,53
0.06,32
0.19,79
0.09,74
0.02,73
1.25,52
0.09,44
3.51,89
0.02,89
3.97,89
0.36,89
0.53,75
0.19,74
0.01,70
0.26,67
0.04,68
0.02,57
0.26,47
0.13,50
0.02,50
0.05,72
0.03,62
0.01,67
0.06,37
0.07,60
0.54,70
0.39,71
0.14,65
0.13,50
0.33,59
0.07,24
0.22,51
3.38,76
3.05,72
1.29,75
1.27,77
0.06,80
1.66,79
1.19,81
0.75,72
0.33,62
0.12,77
0.93,73
0.43,74
1.25,65
1.45,59
1.1,80
0.73,80
0.53,62
0.41,80
0.04,43
2.43,79
2.28,72
1.55,79
1.31,79
0.03,79
0.18,64
0.15,73
3.76,77
2.2,80
1.37,77
1.17,76
1.03,77
0.04,78
1.4,72
1.02,71
0.89,70
0.05,66
0.9,70
0.65,70
0.52,71
0.04,72
0.31,65
0.13,64
0.73,71
0.35,71
0.24,69
0.19,60
2.22,80
1.84,82
1.62,83
0.9,61
0.74,82
0.17,78
1.55,73
1.03,73
0.95,73
0.62,71
0.03,73
0.69,70
0.56,71
0.45,80
0.42,75
5.64,80
4.76,80
2.57,80
2.29,80
0.7,78
0.3,76
0.15,74
2.69,84
1.4,83
1.07,47
0.97,84
0.63,81
0.44,85
0.09,55
0.02,86
1.76,76
1.48,75
1.16,76
1.13,67
0.25,76
0.6,72
0.45,70
0.27,69
1.23,80
1.05,82
0.39,61
0.28,54
0.22,80
0.16,25
0.1,17
0.34,60
0.17,62
0.2,75
0.86,76
0.64,63
0.42,72
0.12,70
0.17,70
0.4,85
0.13,85
0.04,83
0.07,61
0.01,61
1.07,66
0.27,69
0.08,59
0.02,62
4.98,68
0.29,80
0.77,71
0.55,70
5.82,95
2.54,87
3.39,91
1.91,79
0.87,73
1.25,88
0.3,57
0.29,87
0.09,70
0.04,68
0.83,57
0.09,80
0.03,76
0.38,83
0.35,85
0.66,67
0.48,70
0.38,38
0.23,27
0.08,40
0.5,51
0.17,64
0.12,72
0.32,53
0.06,68
0.07,82
0.52,68
0.22,71
0.03,73
0.58,55
0.5,54
0.02,52
0.08,72
0.07,71
0.11,77
0.11,69
0.08,54
0.12,68
0.17,72
0.06,68
0.12,68
0.9,78
1.34,79
0.64,67
0.95,68
0.03,63
0.21,61
0.12,58
0.04,61
0.26,46
0.11,54
0.05,49
0.15,80
0.05,76
3.6,78
4.59,86
0.23,83
0.24,70
0.22,73
0.12,59
0.24,80
0.55,78
0.35,86
0.23,82
0.19,79
0.04,48
0.19,62
0.11,64
0.11,85
1.31,69
0.38,56
0.23,58
0.01,58
0.15,65
4.91,88
1.86,86
0.75,75
0.57,86
0.12,66
4.49,84
1.8,80
1.02,83
0.62,82
0.52,76
0.49,81
0.21,70
0.03,68
2.57,78
2.37,85
0.97,81
0.87,76
0.71,75
0.29,76
0.08,75
2.53,83
1.88,85
1.49,67
0.71,68
0.83,82
2.83,85
2.37,85
0.72,77
2.69,84
2.38,83
2.69,78
2.25,79
2.86,81
2.56,83
0.3,63
0.23,75
0.01,83
2.19,81
1.57,80
3.24,83
2.42,84
1.75,82
1.23,83
1.67,90
1.5,91
3.08,94
1.39,88
4.14,95
0.71,92
0.43,92
1.09,92
0.51,94
0.31,70
4.53,91
1.72,91
0.39,79
0.26,68
2.23,80
1.87,76
0.9,74
0.81,73
0.39,49
0.08,31
0.77,81
0.04,88
0.7,65
0.23,66
1.55,74
1.49,75
0.4,77
1.81,68
0.62,67
0.19,63
0.02,59
0.53,69
0.03,74
0.07,74
0.22,66
0.3,69
0.14,68
0.09,67
0.02,72
0.29,72
0.19,74
0.51,76
0.19,74
0.45,69
0.2,72
0.08,74
0.5,68
0.19,68
1.48,82
0.56,81
0.44,70
0.37,66
0.33,71
0.72,79
0.25,74
0.61,70
0.31,67
0.12,59
0.61,64
0.26,61
0.17,61
0.12,77
0.06,69
0.1,41
0.2,70
1.28,76
0.19,74
0.56,67
0.53,62
0.31,69
0.16,74
0.05,69
0.05,34
0.45,84
1.53,81
0.48,78
1.6,69
5.47,93
12.66,85
7.09,88
23.21,91
35.52,82
1.92,57
0.3,68
1.58,66
2.47,70
2.08,69
1.65,71
1.57,64
8.27,62
3.13,73
0.98,54
8.91,72
0.69,62
1.22,80
2.08,64
2.58,79
1.89,69
1.46,76
0.52,81
0.95,69
0.44,58
1.17,81
2.67,79
0.06,70
0.01,70
1.19,76
0.02,49
0.11,64
2.5,82
0.82,81
0.4,73
0.38,78
0.37,81
0.01,82
0.9,73
0.73,74
0.32,50
0.2,65
0.12,50
0.02,62
0.77,53
0.38,54
0.32,58
0.28,58
0.08,34
0.41,61
0.36,49
0.15,55
0.12,61
1.34,84
2.91,91
0.67,89
3.1,96
0.39,94
1.45,94
3.04,93
1.42,93
0.97,89
0.54,80
0.46,76
0.77,84
0.21,83
0.02,59
3.31,80
1.22,89
0.02,89
0.03,78
1.34,73
0.64,84
0.03,86
1.85,87
1.62,86
0.43,87
0.07,47
0.2,42
0.17,80
1.13,87
0.03,66
0.36,81
0.05,51
2.67,92
2.81,75
2.61,74
0.49,72
1.21,75
1.1,73
0.05,78
6.83,88
1.49,81
0.59,80
0.15,80
5.13,68
1.17,65
0.42,68
0.97,86
0.08,46
0.09,56
0.03,63
1.41,55
1.15,53
0.33,55
0.53,72
0.25,71
2.65,71
1.15,69
0.41,73
0.1,88
0.28,61
0.81,66
0.59,81
0.42,81
0.13,80
0.11,54
0.42,79
0.31,81
0.21,77
0.08,77
0.42,76
0.31,79
0.17,65
0.14,82
0.18,69
0.12,67
0.75,76
0.42,65
0.58,58
0.29,68
0.13,75
0.55,82
0.43,81
0.22,77
0.11,77
0.31,78
0.28,76
0.33,78
0.15,43
0.12,33
0.5,50
0.25,73
0.03,80
0.05,77
0.04,68
1.06,72
0.87,72
0.38,49
0.06,78
0.17,77
0.35,81
0.17,82
0.1,83
0.03,44
1.42,80
0.48,82
6.03,94
0.04,78
2.06,89
1.18,87
0.69,65
0.38,78
0.4,93
0.47,85
6.05,96
0.52,87
4.23,91
0.55,94
5.99,94
1.27,75
0.59,66
0.29,76
0.01,80
3.41,93
0.75,95
0.08,91
0.03,62
0.1,76
0.14,70
0.08,79
0.14,73
0.05,78
0.01,80
0.09,85
0.04,67
0.23,88
0.04,74
0.42,80
0.35,80
0.19,82
0.54,77
0.24,81
1.34,79
0.84,89
1.68,92
2.82,97
0.05,64
0.61,91
1.33,92
1.79,90
0.76,85
0.25,79
0.09,63
0.1,56
0.08,48
0.06,63
4.36,56
0.25,64
0.87,63
0.52,66
0.09,57
0.11,48
0.01,64
0.07,88
0.43,80
0.05,84
2.96,84
1.35,87
0.35,84
0.98,79
2.45,82
2.35,81
2.63,78
0.48,50
3.65,74
0.74,84
1.16,85
0.2,87
1.78,85
0.5,86
0.3,76
0.17,72
0.24,63
0.31,74
0.05,52
0.03,48
0.02,55
0.09,45
0.18,44
0.09,43
0.1,59
0.37,79
0.34,73
0.34,61
0.29,73
0.02,74
0.41,50
0.1,54
1.16,79
1.13,79
0.06,81
0.35,69
0.16,72
0.06,74
0.28,64
0.13,67
0.28,65
0.24,80
0.94,83
0.35,83
0.93,83
0.31,77
0.28,82
0.7,85
0.42,84
0.33,83
0.72,90
0.33,79
0.26,78
0.72,91
0.21,79
0.58,90
0.17,77
0.92,87
0.19,76
0.74,87
0.11,75
0.72,83
0.43,81
0.11,68
0.92,80
0.43,76
0.66,61
0.9,78
0.4,81
0.08,49
0.07,47
0.29,83
0.11,80
0.15,67
0.13,79
0.2,79
0.15,80
0.53,78
0.26,56
0.3,77
0.2,33
0.72,66
0.17,57
1.14,73
0.06,57
0.7,58
0.43,71
0.06,45
1.12,82
0.53,73
0.29,62
1.89,70
0.59,56
0.34,54
0.72,65
0.39,64
0.28,66
0.28,48
0.88,51
0.09,69
0.5,68
3.89,86
1.34,71
2.57,72
5.48,81
2.22,84
0.2,43
0.65,47
0.04,66
0.31,73
0.11,55
0.07,70
1.01,86
0.36,77
0.34,77
0.01,79
0.1,58
0.04,0.32
0.01,0.37
0.04,0.56
0.3,66
0.17,63
0.03,63
0.06,79
0.05,71
0.05,33
2.84,84
2.1,86
0.65,85
1.06,75
0.23,71
2.49,79
0.96,81
0.41,81
0.01,81
1.88,81
0.76,81
0.11,77
0.69,77
0.31,78
0.21,28
0.01,75
0.74,70
2,76
1.93,72
2.78,83
1.38,86
0.05,76
0.69,40
0.27,41
0.79,34
0.02,38
0.27,77
0.09,84
0.03,69
0.18,44
0.14,80
0.25,78
0.1,62
0.39,65
0.35,68
0.22,70
0.17,69
0.17,68
0.18,73
0.1,87
3.87,84
0.48,77
1.02,79
0.34,72
1.35,82
0.06,78
0.14,70
0.05,65
0.15,77
0.14,79
0.08,79
0.26,77
0.15,55
0.07,57
0.06,61
0.11,48
0.6,81
0.32,59
0.16,51
0.05,59
0.15,64
0.11,45
0.18,72
0.75,76
0.34,75
0.21,67
1.04,81
0.2,82
1.34,90
0.59,90
0.26,89
1.54,87
0.33,88
0.56,76
0.34,69
1.92,80
0.44,81
0.55,63
0.46,61
0.9,74
0.72,75
0.06,48
0.03,58
0.06,42
1.03,79
0.4,80
0.69,68
0.68,70
0.46,67
0.38,53
0.33,70
0.27,59
3.66,67
1.65,68
0.03,70
1.03,78
1.51,76
0.61,67
0.47,68
0.29,67
0.1,56
0.01,69
0.1,43
0.32,65
0.52,69
0.09,67
0.06,67
0.28,57
0.24,46
0.12,68
0.95,63
1.44,71
0.07,82
0.03,79
0.03,56
0.12,66
0.1,64
4.24,79
1.82,72
1.08,73
1.29,67
0.74,49
0.26,46
0.08,75
0.06,51
0.06,71
0.05,75
0.66,81
0.04,37
0.03,45
0.36,50
0.18,51
0.68,72
1.04,74
1.01,74
0.38,72
0.22,60
0.42,56
0.19,61
0.4,57
0.23,62
0.15,71
0.33,78
0.59,80
0.61,75
0.57,73
0.44,75
0.26,70
0.16,64
1.07,75
0.58,52
0.51,74
0.18,38
0.13,57
0.15,60
0.37,55
0.38,61
0.34,59
1.21,76
0.78,74
0.93,77
0.51,70
1.14,79
0.3,81
0.73,74
0.44,74
0.43,73
0.22,62
0.1,66
0.09,85
0.17,65
0.11,67
0.63,78
0.27,79
0.11,68
0.04,72
0.29,59
0.24,56
0.23,57
0.25,69
0.25,65
0.81,73
0.7,66
1.41,87
0.3,62
0.27,62
0.22,42
0.05,66
0.42,70
0.1,72
0.08,76
1.16,85
0.42,69
0.31,85
1.08,88
0.23,85
0.1,53
0.07,60
0.43,43
0.4,43
0.17,40
0.11,67
0.21,57
0.53,63
0.22,72
0.27,63
0.2,68
0.02,63
0.13,63
0.03,75
0.17,79
0.15,63
0.08,69
0.97,82
0.84,83
2.09,89
1.8,89
0.19,82
2.62,90
2.11,90
0.16,86
3,88
2.47,90
0.13,85
0.03,90
2.52,87
2.11,84
1.45,85
0.91,86
2.45,83
1.72,82
3.88,87
2.34,86
1.88,88
1.02,90
0.01,90
1.22,89
0.2,90
0.12,90
1.05,89
0.32,87
0.88,84
0.36,84
0.23,81
0.78,81
0.58,84
0.37,80
0.03,83
0.85,81
0.6,72
0.55,81
1.27,84
0.61,82
1.66,83
0.51,82
0.19,55
0.14,54
0.47,69
0.1,69
0.25,71
0.31,72
0.17,71
0.14,68
0.4,79
0.39,71
0.39,75
0.64,79
0.42,80
0.29,64
1.3,63
0.51,64
0.46,59
0.06,69
0.72,68
0.63,73
0.52,73
0.31,73
0.16,52
0.71,77
0.52,75
0.22,51
0.54,81
0.45,80
0.24,64
0.24,43
0.2,36
0.23,59
0.21,53
0.18,59
0.11,60
1.25,86
1.86,70
0.52,81
0.4,76
1.66,83
2.03,86
0.51,85
0.27,84
2.59,84
0.9,85
0.45,83
0.23,62
0.26,58
0.02,48
2.79,89
0.42,88
0.22,75
0.5,80
0.15,81
1.06,89
0.32,89
0.29,88
1.95,90
0.68,89
0.22,70
0.33,75
0.24,83
0.14,84
0.31,52
0.19,57
1.84,87
0.97,87
1.7,87
0.73,79
0.56,88
0.37,75
0.79,83
0.7,81
0.38,77
0.08,82
0.71,83
0.58,81
0.16,49
0.94,83
0.81,80
0.92,86
0.85,85
0.99,82
0.83,82
1.09,76
0.89,79
1.09,77
0.84,77
1.57,90
1.44,91
0.52,90
0.21,91
1.67,94
0.43,88
0.15,89
1.62,88
0.68,89
0.22,88
0.53,78
0.2,76
0.56,63
0.21,67
0.09,67
0.66,74
1.03,82
0.53,78
0.28,80
0.14,35
0.12,50
2.31,86
2.78,89
2.2,88
0.46,50
0.37,86
2.11,89
0.82,75
0.8,68
4.37,82
1.25,83
1.04,83
0.56,80
0.29,82
0.27,45
1.56,83
0.08,82
2.07,72
0.83,69
0.38,70
0.77,78
0.48,62
2.41,62
2.05,72
2.04,73
1.1,61
0.12,74
0.04,70
0.77,57
2.65,84
1.91,83
0.74,69
0.06,83
2.01,64
1.36,68
0.36,69
0.27,64
0.19,65
2.05,59
1.68,64
0.76,52
0.64,54
0.23,59
0.08,65
1.65,77
1.34,74
1.28,67
1.23,75
0.47,74
0.35,75
0.05,78
2.42,73
0.2,70
1.98,80
1.27,80
0.79,76
0.69,75
0.25,76
7.2,85
1.71,83
1.21,83
0.29,77
0.05,82
6.9,82
2.28,77
0.43,72
0.07,82
0.13,65
1.32,74
0.21,65
0.33,66
0.3,61
0.12,66
1.09,66
1,67
0.02,70
0.28,71
0.12,50
0.1,52
0.05,57
0.03,91
0.02,82
0.01,82
2.24,77
29.8,89
9.9,78
5.22,84
28.32,87
1.09,97
0.89,85
1.32,93
0.22,92
0.28,76
0.44,73
0.14,72
0.23,73
0.05,71
0.99,79
0.61,72
0.32,74
0.4,62
0.38,51
0.41,65
0.45,66
0.12,69
0.14,64
0.11,67
0.22,67
1.42,80
0.66,81
0.35,81
1.61,77
0.48,78
0.37,73
0.1,49
0.58,78
0.25,79
0.08,78
0.51,76
0.27,79
0.17,76
0.03,75
0.25,86
0.25,85
0.5,88
0.33,88
0.02,62
0.66,88
0.57,88
0.73,88
0.59,88
0.7,86
0.58,86
0.66,83
0.64,84
0.54,80
0.54,81
0.6,60
0.41,59
0.63,78
0.48,80
0.33,78
0.24,77
0.96,85
0.63,88
1.2,92
0.27,89
0.93,79
0.21,80
0.13,79
0.97,85
0.18,85
0.1,85
0.45,75
0.16,77
0.07,75
0.35,79
0.15,66
0.15,69
0.27,62
0.21,89
0.12,89
0.02,89
0.42,81
0.21,83
0.1,75
0.12,79
0.08,78
0.13,71
0.17,69
0.06,65
0.2,57
0.56,78
0.27,79
0.21,79
0.28,82
0.11,81
0.08,82
0.19,79
0.07,81
0.11,65
0.22,19
0.43,60
0.61,68
0.29,67
0.11,50
0.13,61
0.05,46
0.41,69
0.12,68
0.06,67
0.11,60
0.33,68
0.08,20
1.23,91
0.21,83
0.43,58
0.25,58
0.09,94
1.01,81
1.14,88
0.85,83
0.12,49
0.13,80
1.51,85
4.42,77
0.13,49
0.04,70
0.09,76
0.08,70
0.04,80
1.7,71
0.55,83
0.19,72
0.39,84
0.19,72
0.16,45
0.12,44
0.07,65
0.04,66
0.12,53
0.09,66
0.11,62
0.99,88
1.24,85
0.73,80
0.06,44
0.26,88
0.56,83
0.2,87
0.14,93
0.04,60
0.02,67
0.36,70
0.63,93
0.6,90
0.43,82
0.02,58
0.7,43
0.13,39
0.12,55
0.24,57
0.35,66
0.1,62
0.06,60
1.18,64
0.66,71
0.46,74
0.17,76
0.19,67
0.39,75
0.28,71
0.13,67
0.06,66
0.3,46
0.53,69
0.12,65
0.64,81
2.7,86
2.25,84
1.45,85
0.08,64
0.02,60
0.11,59
0.07,49
0.07,65
0.1,66
0.07,46
0.93,77
0.91,76
0.05,76
0.04,64
0.32,67
0.28,69
0.07,67
0.1,65
0.02,69
0.15,78
0.31,54
0.13,80
0.05,79
0.29,72
0.04,66
0.26,77
0.05,81
0.04,82
0.21,49
0.4,76
0.02,81
0.37,68
0.07,58
0.12,72
0.32,75
0.32,72
0.03,79
0.54,58
0.35,61
0.27,71
2.14,90
1.06,91
0.53,91
0.08,71
0.08,51
0.08,49
0.05,58
0.11,60
0.09,59
2.94,79
0.51,47
0.61,59
0.15,43
1.51,73
0.37,74
0.21,63
0.09,66
0.07,61
0.08,57
0.02,54
0.27,71
0.02,81
0.04,68
0.31,73
0.14,77
0.26,90
0.42,75
2.3,75
2.25,87
1.92,92
0.14,67
0.14,67
2.1,81
0.58,79
0.02,71
0.1,70
0.15,36
0.81,86
0.1,81
0.27,74
0.04,66
0.57,75
0.43,74
0.05,79
0.24,51
0.12,84
0.02,76
0.24,56
0.77,81
0.35,83
0.73,86
0.13,83
0.14,84
0.08,85
0.32,76
1.12,93
3.11,81
0.72,83
2.04,82
0.53,82
0.26,80
0.24,81
0.19,56
0.13,28
0.11,76
0.2,89
0.08,71
0.19,80
0.94,64
0.87,69
0.19,68
0.12,64
0.14,81
0.09,65
0.13,76
0.05,74
0.11,81
1.84,80
0.57,76
0.32,63
0.92,81
0.02,81
0.49,83
0.5,83
0.05,70
1.63,89
1.2,90
1.11,87
0.02,89
0.95,71
0.11,38
0.11,26
0.23,73
0.47,82
0.22,82
0.12,83
0.1,67
0.11,28
0.02,42
0.14,72
0.02,76
0.29,65
0.73,55
0.45,53
0.42,61
0.42,54
0.34,58
0.47,70
0.28,52
0.26,63
1.29,49
0.25,51
0.2,70
0.08,73
0.07,73
0.12,86
0.03,91
0.2,53
0.33,86
0.05,87
0.26,89
1.1,81
0.2,85
1.08,69
0.69,76
0.61,75
0.02,78
0.49,81
0.48,80
0.05,82
0.2,59
0.09,61
0.95,74
0.45,75
0.17,53
0.25,59
0.02,78
0.49,76
1.58,53
0.38,55
2.54,73
1.02,80
0.77,46
6.41,76
2.02,62
1.56,54
1.27,59
7.72,83
2.15,69
1.29,68
2.28,68
1.14,56
0.09,58
1.25,69
1.25,64
0.75,60
1.17,62
1.01,76
0.26,73
0.04,67
0.05,62
0.05,32
0.03,48
0.06,66
2.08,95
1.7,95
0.76,95
0.13,53
0.04,75
0.02,71
0.01,69
0.14,36
0.12,36
0.71,49
0.33,55
0.21,55
0.1,74
0.3,61
0.05,74
0.04,78
0.2,47
0.1,46
0.32,79
0.3,73
0.43,73
1.07,85
1.01,81
0.29,70
0.11,74
0.07,64
0.69,75
0.62,74
0.37,65
0.23,77
0.15,57
0.03,75
2.22,92
0.94,92
0.32,92
0.15,75
0.68,85
0.58,85
0.15,84
1.64,83
0.8,83
0.2,83
0.1,71
0.09,72
0.03,80
0.01,74
0.25,42
0.21,40
0.03,64
3.63,82
1.59,74
1.07,76
1.19,83
0.98,80
2.28,78
0.81,78
0.8,72
0.51,82
0.01,78
2.41,77
0.79,74
0.61,79
0.22,78
0.38,73
2.19,80
0.57,74
0.5,78
0.21,79
0.09,77
1.53,82
0.31,82
0.08,80
0.95,78
0.24,80
0.1,74
0.75,82
0.14,79
0.06,82
0.79,87
0.11,85
0.04,76
0.45,85
0.05,87
0.02,69
0.17,63
0.75,81
5.19,85
3.94,84
2.67,83
3.26,86
0.8,79
0.02,62
0.21,78
0.11,79
1.09,83
0.26,81
0.13,83
0.09,71
2.12,85
0.17,73
0.15,64
0.39,70
0.27,81
0.04,80
0.02,48
0.01,56
0.12,59
0.29,84
0.17,84
0.12,88
0.09,86
0.04,72
0.02,64
0.08,73
0.02,24
0.06,73
0.02,74
0.26,80
2.47,85
0.89,83
0.24,46
0.18,38
0.04,68
0.55,67
0.16,75
0.17,73
0.09,70
0.16,38
0.13,41
0.13,64
0.34,82
0.29,71
0.12,78
0.02,84
0.15,75
0.11,74
0.37,75
0.02,81
0.21,84
0.56,77
0.02,66
0.13,70
0.19,43
0.09,37
0.28,66
0.5,76
0.27,76
0.27,78
2.06,88
1.12,78
0.03,52
0.03,81
0.03,73
0.17,72
0.06,83
0.34,45
0.24,51
0.29,85
0.65,74
1.6,81
1.31,81
0.37,79
0.22,53
0.4,66
0.08,73
0.12,63
0.04,80
0.01,72
0.57,87
0.27,87
0.4,57
0.37,51
0.21,46
0.19,65
0.13,68
0.17,31
0.05,41
0.36,59
0.03,41
0.79,84
0.85,65
0.66,64
0.51,55
0.5,62
0.14,60
1.24,81
0.05,60
0.09,38
0.02,39
0.75,62
0.04,72
0.3,90
0.14,83
0.29,76
0.07,75
0.07,77
0.03,74
0.64,61
0.5,84
0.6,63
0.14,60
0.26,58
0.66,92
0.58,91
0.43,90
1.01,90
0.34,91
0.14,87
1,87
0.78,87
0.55,92
0.54,88
0.15,71
0.08,86
1.42,76
0.01,58
0.21,67
0.14,56
2.03,73
1.83,67
0.8,57
0.07,79
0.05,71
0.17,49
0.64,67
0.12,54
0.07,35
0.11,73
0.05,78
0.07,67
0.2,71
0.14,56
0.15,63
0.09,48
0.07,73
0.03,67
0.02,71
6.49,95
6.32,95
1.45,73
0.55,74
1.92,88
0.45,71
0.39,71
0.09,75
0.87,85
0.74,85
0.03,82
1.5,84
0.12,74
0.03,79
0.04,47
0.02,46
0.14,76
0.67,63
0.62,80
0.27,56
0.11,54
0.32,72
0.18,70
0.06,65
0.11,43
0.02,51
0.01,72
5.05,91
0.35,65
0.26,71
1.17,52
0.77,52
0.04,48
1.45,71
0.88,82
0.74,74
0.26,75
0.19,80
0.04,77
0.55,75
0.1,65
0.1,75
0.71,39
1.05,75
0.49,65
1.52,75
5.82,89
0.06,59
0.08,62
3.62,96
1.69,96
0.03,76
5.09,84
3.5,83
0.07,86
3.1,74
1.95,67
0.04,69
0.08,60
0.05,63
0.3,76
0.24,62
2.34,84
0.06,62
0.57,58
0.41,60
4.34,86
0.89,81
2.46,87
1.48,83
0.73,72
0.33,74
0.13,51
0.11,77
0.53,66
0.67,84
